study_name,dataset_name,variable_name,label,label_de,concept_name,questionnaire,question,item,description,description_de,description_long
twinlife,za6701_person_v3-0-0,pas0200n,,Erziehungsstil Stiefmutter: zeigt Zuneigung (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,1.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0201f,,Erziehungsstil Vater: lobt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,2.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0201g,,Erziehungsstil Stiefvater: lobt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,2.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0201m,,Erziehungsstil Mutter: lobt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,2.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0201n,,Erziehungsstil Stiefmutter: lobt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,2.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0202f,,Erziehungsstil Vater: troestet (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,3.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0202g,,Erziehungsstil Stiefvater: troestet (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,3.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0202m,,Erziehungsstil Mutter: troestet (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,3.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0202n,,Erziehungsstil Stiefmutter: troestet (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,3.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0203f,,Erziehungsstil Vater: unterstuetzt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,4.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0203g,,Erziehungsstil Stiefvater: unterstuetzt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,4.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0203m,,Erziehungsstil Mutter: unterstuetzt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,4.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0203n,,Erziehungsstil Stiefmutter: unterstuetzt (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,4.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0204f,,Erziehungsstil Vater: bestraft (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,5.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0204g,,Erziehungsstil Stiefvater: bestraft (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,5.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0204m,,Erziehungsstil Mutter: bestraft (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,5.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0204n,,Erziehungsstil Stiefmutter: bestraft (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,5.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0205f,,Erziehungsstil Vater: ist enttaeuscht bei schlechtem Benehmen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,6.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0205g,,Erziehungsstil Stiefvater: ist enttaeuscht bei schlechtem Benehmen (Alter<10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,6.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0205m,,Erziehungsstil Mutter: ist enttaeuscht bei schlechtem Benehmen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,6.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0205n,,Erziehungsstil Stiefmutter: ist enttaeuscht bei schlechtem Benehmen (Alter<10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,6.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0206f,,Erziehungsstil Vater: fordert Gehorsam (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,7.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0206g,,Erziehungsstil Stiefvater: fordert Gehorsam (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,7.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0206m,,Erziehungsstil Mutter: fordert Gehorsam (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,7.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0206n,,Erziehungsstil Stiefmutter: fordert Gehorsam (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,7.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0207f,,Erziehungsstil Vater: schreit bei Fehlverhalten (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,8.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0207g,,Erziehungsstil Stiefvater: schreit bei Fehlverhalten (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,8.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0207m,,Erziehungsstil Mutter: schreit bei Fehlverhalten (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,8.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0207n,,Erziehungsstil Stiefmutter: schreit bei Fehlverhalten (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,8.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0208f,,Erziehungsstil Vater: beschimpft in der Wut (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,9.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0208g,,Erziehungsstil Stiefvater: beschimpft in der Wut (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,9.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0208m,,Erziehungsstil Mutter: beschimpft in der Wut (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,9.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0208n,,Erziehungsstil Stiefmutter: beschimpft in der Wut (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,9.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0209f,,Erziehungsstil Vater: unterhaelt sich ueber neue Freunde (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,10.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0209g,,Erziehungsstil Stiefvater: unterhaelt sich ueber neue Freunde (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,10.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0209m,,Erziehungsstil Mutter: unterhaelt sich ueber neue Freunde (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,10.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0209n,,Erziehungsstil Stiefmutter: unterhaelt sich ueber neue Freunde (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,10.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0210f,,Erziehungsstil Vater: lernt neue Freunde beizeiten kennen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,11.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0210g,,Erziehungsstil Stiefvater: lernt neue Freunde beizeiten kennen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,11.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0210m,,Erziehungsstil Mutter: lernt neue Freunde beizeiten kennen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,11.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0210n,,Erziehungsstil Stiefmutter: lernt neue Freunde beizeiten kennen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,11.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0211f,,Erziehungsstil Vater: droht inkonsequent mit Strafen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,12.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0211g,,Erziehungsstil Stiefvater: droht inkonsequent mit Strafen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,12.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0211m,,Erziehungsstil Mutter: droht inkonsequent mit Strafen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,12.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0211n,,Erziehungsstil Stiefmutter: droht inkonsequent mit Strafen (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,12.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0212f,,Erziehungsstil Vater: inkonsequent (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200f,13.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0212g,,Erziehungsstil Stiefvater: inkonsequent (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200g,13.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0212m,,Erziehungsstil Mutter: inkonsequent (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200m,13.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,pas0212n,,Erziehungsstil Stiefmutter: inkonsequent (Alter < 10),,twinlife-2014-F2F_Modul3_Basismodul,pas0200n,13.0,,"Schmahl, F., Wilhelm, B., Friedrich, S., Wendt, E.-V., Thoennissen, C., & Walper, S. (2012). Scales Manual of the German Family Panel. Wave 1 to 3",
twinlife,za6701_person_v3-0-0,per0100,,Persoenlichkeit: gruendlich,,twinlife-2014-F2F_Modul4_CASI,per0100,1.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0101,,Persoenlichkeit: kommunikativ,,twinlife-2014-F2F_Modul4_CASI,per0100,2.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0102,,Persoenlichkeit: grob,,twinlife-2014-F2F_Modul4_CASI,per0100,3.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0103,,Persoenlichkeit: originell,,twinlife-2014-F2F_Alteri-OnlineFragebogen,per0100,4.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0104,,Persoenlichkeit: oft besorgt,,twinlife-2014-F2F_Modul4_CASI,per0100,5.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0105,,Persoenlichkeit: kann verzeihen,,twinlife-2014-F2F_Modul4_CASI,per0100,6.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0106,,Persoenlichkeit: faul,,twinlife-2014-F2F_Modul4_CASI,per0100,7.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0107,,Persoenlichkeit: gesellig,,twinlife-2014-F2F_Alteri-Fragebogen,per0100,8.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0108,,Persoenlichkeit: kuenstlerisch interessiert,,twinlife-2014-F2F_Alteri-OnlineFragebogen,per0100,9.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0109,,Persoenlichkeit: leicht nervoes,,twinlife-2014-F2F_Alteri-OnlineFragebogen,per0100,10.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0110,,Persoenlichkeit: effizient,,twinlife-2014-F2F_Modul4_CASI,per0100,11.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0111,,Persoenlichkeit: zurueckhaltend,,twinlife-2014-F2F_Alteri-OnlineFragebogen,per0100,12.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0112,,Persoenlichkeit: ruecksichtsvoll,,twinlife-2014-F2F_Modul4_CASI,per0100,13.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0113,,Persoenlichkeit: mit lebhafter Phantasie,,twinlife-2014-F2F_Modul4_CASI,per0100,14.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0114,,Persoenlichkeit: entspannt,,twinlife-2014-F2F_Modul4_CASI,per0100,15.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0115,,Persoenlichkeit: wissbegierig,,twinlife-2014-F2F_Modul4_CASI,per0100,16.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0116,,Persoenlichkeit: unbekuemmert,,twinlife-2014-F2F_Alteri-Fragebogen,per0100,17.0,,"TNS Infratest Sozialforschung. 2014. SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. SOEP Survey Papers 238: Series A. Berlin: DIW/SOEP ; [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0238.pdf)",
twinlife,za6701_person_v3-0-0,per0200,,Risikobereitschaft,,twinlife-2014-F2F_Alteri-Fragebogen,per0200,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0200s,,Risikobereitschaft Geschwister,,twinlife-2014-F2F_Modul7_EueK,per0200s,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0200t,,Risikobereitschaft Zwilling 1,,twinlife-2014-F2F_Modul7_EueK,per0200t,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0200u,,Risikobereitschaft Zwilling 2,,twinlife-2014-F2F_Modul7_EueK,per0200u,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0300,,Geduldigkeit,,twinlife-2014-F2F_Alteri-OnlineFragebogen,per0300,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0300s,,Ungeduld Geschwister,,twinlife-2014-F2F_Modul7_EueK,per0300s,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0300t,,Ungeduld Zwilling 1,,twinlife-2014-F2F_Modul7_EueK,per0300t,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
twinlife,za6701_person_v3-0-0,per0300u,,Ungeduld Zwilling 2,,twinlife-2014-F2F_Modul7_EueK,per0300u,,,Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2008 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf),
